GHO (CODE),YEAR (DISPLAY),STARTYEAR,ENDYEAR,DIMENSION (TYPE),DIMENSION (CODE),DIMENSION (NAME),Numeric,Low,High
NCD_CHOL_MEANNONHDL_C,2008,2008,2008,SEX,SEX_BTSX,Both sexes,2.8,2.7,2.9
SDG_SH_DTH_RNCOM,2015,2015,2015,SEX,SEX_BTSX,Both sexes,15438.93,7943.99,27256.52
NCD_CHOL_MEANHDL_C,2013,2013,2013,SEX,SEX_FMLE,Female,1.0,0.9,1.2
NCD_DIABETES_PREVALENCE_AGESTD,2003,2003,2003,SEX,SEX_FMLE,Female,14.13,8.98,20.71
NCD_CHOL_MEANTOTALCHOL_A,2009,2009,2009,SEX,SEX_FMLE,Female,4.1,3.9,4.4
SA_0000001821,2004,2004,2004,N/A,N/A,N/A,0.0,0.0,0.0
NCD_BMI_PLUS1C,2022,2022,2022,SEX,SEX_BTSX,Both sexes,16.65,9.25,25.78
NCD_CHOL_MEANNONHDL_C,2000,2000,2000,SEX,SEX_FMLE,Female,2.7,2.5,2.9
NCD_BMI_30C,2020,2020,2020,SEX,SEX_MLE,Male,9.0,6.62,11.89
NCD_DIABETES_PREVALENCE_CRUDE,1990,1990,1990,SEX,SEX_FMLE,Female,7.66,3.1,14.57
NCD_CHOL_MEANHDL_A,1988,1988,1988,SEX,SEX_MLE,Male,1.0,0.8,1.2
NCD_CHOL_MEANNONHDL_C,1982,1982,1982,SEX,SEX_FMLE,Female,2.5,2.1,2.9
NCD_DIABETES_PREVALENCE_AGESTD,2007,2007,2007,SEX,SEX_MLE,Male,12.82,8.15,18.45
NCD_DIABETES_TREATMENT_AGESTD,2004,2004,2004,SEX,SEX_MLE,Male,31.94,16.15,50.14
NCD_BMI_25A,1999,1999,1999,SEX,SEX_FMLE,Female,29.47,23.86,35.53
NCD_CHOL_MEANNONHDL_C,2001,2001,2001,SEX,SEX_MLE,Male,2.7,2.5,3.0
NCD_CHOL_MEANNONHDL_C,2010,2010,2010,SEX,SEX_MLE,Male,2.8,2.6,3.0
SA_0000001400,2020,2020,2020,ALCOHOLTYPE,ALCOHOLTYPE_SA_WINE,Wine,0.0,0.0,0.0
NCD_BMI_PLUS2C,2001,2001,2001,SEX,SEX_BTSX,Both sexes,2.09,0.46,5.8
NCD_BMI_30A,2004,2004,2004,SEX,SEX_BTSX,Both sexes,8.26,6.6,10.09
NCD_BMI_PLUS2C,1994,1994,1994,SEX,SEX_FMLE,Female,0.94,0.15,2.89
NCD_CHOL_MEANNONHDL_C,1986,1986,1986,SEX,SEX_FMLE,Female,2.6,2.2,2.9
NCD_DIABETES_PREVALENCE_AGESTD,2021,2021,2021,SEX,SEX_BTSX,Both sexes,13.62,8.65,19.88
NCD_DIABETES_PREVALENCE_CRUDE,1997,1997,1997,SEX,SEX_BTSX,Both sexes,9.59,6.04,14.0
SA_0000001400,2004,2004,2004,ALCOHOLTYPE,ALCOHOLTYPE_SA_SPIRITS,Spirits,0.0,0.0,0.0
NCD_BMI_PLUS2C,2015,2015,2015,SEX,SEX_FMLE,Female,2.81,0.95,6.41
NCD_BMI_MINUS2C,2007,2007,2007,SEX,SEX_FMLE,Female,11.06,5.95,17.4
NCD_DIABETES_TREATMENT_AGESTD,2005,2005,2005,SEX,SEX_BTSX,Both sexes,29.53,19.21,40.85
NCD_CHOL_MEANNONHDL_C,2017,2017,2017,SEX,SEX_FMLE,Female,3.0,2.8,3.2
NCD_BMI_PLUS2C,2002,2002,2002,SEX,SEX_BTSX,Both sexes,1.62,0.51,3.75
NCD_BMI_30A,1993,1993,1993,SEX,SEX_MLE,Male,2.08,1.12,3.55
NCD_UNDER70,2013,2013,2013,SEX,SEX_BTSX,Both sexes,57.5,39.37,71.68
NCD_BMI_MINUS2C,1990,1990,1990,SEX,SEX_FMLE,Female,9.44,2.77,20.59
SDGSUICIDE,2009,2009,2009,SEX,SEX_MLE,Male,5.24,2.57,9.1
NCD_BMI_PLUS1C,2011,2011,2011,SEX,SEX_BTSX,Both sexes,8.89,5.84,12.64
NCD_BMI_18A,2019,2019,2019,SEX,SEX_BTSX,Both sexes,14.45,11.57,17.56
NCD_BMI_25A,1991,1991,1991,SEX,SEX_MLE,Male,14.81,9.92,20.75
NCD_BMI_30A,1995,1995,1995,SEX,SEX_FMLE,Female,8.05,5.28,11.39
NCD_BMI_25A,2015,2015,2015,SEX,SEX_FMLE,Female,41.04,37.56,44.56
NCD_CHOL_MEANHDL_A,2005,2005,2005,SEX,SEX_MLE,Male,0.9,0.8,1.1
NCD_BMI_MINUS2C,2004,2004,2004,SEX,SEX_FMLE,Female,10.39,4.94,17.63
NCD_BMI_30A,1998,1998,1998,SEX,SEX_MLE,Male,2.77,1.66,4.29
NCD_CCS_Steroid,2015,2015,2015,N/A,N/A,N/A,,0.0,0.0
NCD_CHOL_MEANHDL_A,2000,2000,2000,SEX,SEX_MLE,Male,1.0,0.8,1.1
NCD_DIABETES_PREVALENCE_AGESTD,2015,2015,2015,SEX,SEX_BTSX,Both sexes,14.8,11.54,18.46
NCD_BMI_MINUS2C,2000,2000,2000,SEX,SEX_FMLE,Female,11.14,5.6,18.21
NCD_CHOL_MEANTOTALCHOL_A,2002,2002,2002,SEX,SEX_MLE,Male,3.9,3.6,4.3
NCD_BMI_PLUS1C,2010,2010,2010,SEX,SEX_FMLE,Female,7.57,4.31,12.01
SDG_SH_DTH_RNCOM,2004,2004,2004,SEX,SEX_BTSX,Both sexes,2295.48,1189.33,4115.88
NCD_CHOL_MEANTOTALCHOL_A,2001,2001,2001,SEX,SEX_FMLE,Female,4.1,3.7,4.4
NCD_BMI_18C,2002,2002,2002,SEX,SEX_BTSX,Both sexes,17.21,13.41,21.21
SA_0000001400,2020,2020,2020,ALCOHOLTYPE,ALCOHOLTYPE_SA_OTHER_ALCOHOL,Other alcoholic beverages,0.0,0.0,0.0
NCD_DIABETES_PREVALENCE_CRUDE,2012,2012,2012,SEX,SEX_FMLE,Female,14.75,10.56,19.75
NCD_BMI_PLUS1C,2003,2003,2003,SEX,SEX_MLE,Male,4.51,1.98,8.26
NCD_BMI_MINUS2C,2003,2003,2003,SEX,SEX_MLE,Male,23.0,13.37,33.61
NCDMORT3070,2017,2017,2017,SEX,SEX_MLE,Male,24.78,14.97,37.07
NCD_DIABETES_PREVALENCE_CRUDE,2003,2003,2003,SEX,SEX_FMLE,Female,10.98,6.73,16.71
NCD_BMI_PLUS1C,1992,1992,1992,SEX,SEX_MLE,Male,2.1,0.65,4.77
NCD_DIABETES_PREVALENCE_CRUDE,2015,2015,2015,SEX,SEX_BTSX,Both sexes,13.48,10.51,16.83
NCD_BMI_18A,2008,2008,2008,SEX,SEX_BTSX,Both sexes,14.82,12.0,17.93
NCD_CHOL_MEANTOTALCHOL_C,1990,1990,1990,SEX,SEX_FMLE,Female,3.9,3.6,4.3
NCD_BMI_18A,2012,2012,2012,SEX,SEX_FMLE,Female,13.53,10.26,17.04
NCD_CHOL_MEANNONHDL_C,2016,2016,2016,SEX,SEX_MLE,Male,2.9,2.7,3.1
SDGSUICIDE,2005,2005,2005,SEX,SEX_FMLE,Female,3.16,1.56,5.64
NCD_DIABETES_PREVALENCE_AGESTD,2004,2004,2004,SEX,SEX_BTSX,Both sexes,16.94,12.37,21.95
NCD_DIABETES_PREVALENCE_AGESTD,2013,2013,2013,SEX,SEX_FMLE,Female,16.46,11.88,21.8
NCD_BMI_PLUS1C,2002,2002,2002,SEX,SEX_FMLE,Female,5.83,2.11,12.01
NCD_CHOL_MEANHDL_C,1984,1984,1984,SEX,SEX_FMLE,Female,1.1,0.8,1.3
NCD_CHOL_MEANTOTALCHOL_C,1996,1996,1996,SEX,SEX_MLE,Male,3.8,3.5,4.2
NCD_DIABETES_PREVALENCE_CRUDE,2000,2000,2000,SEX,SEX_FMLE,Female,10.59,6.02,16.68
NCD_BMI_30A,2017,2017,2017,SEX,SEX_MLE,Male,8.15,6.37,10.21
SA_0000001400,1994,1994,1994,ALCOHOLTYPE,ALCOHOLTYPE_SA_TOTAL,All types,1.98,0.0,0.0
NCD_BMI_25C,1997,1997,1997,SEX,SEX_FMLE,Female,25.16,19.63,31.39
NCD_BMI_18A,2007,2007,2007,SEX,SEX_BTSX,Both sexes,14.92,12.0,18.14
NCD_DIABETES_PREVALENCE_CRUDE,2017,2017,2017,SEX,SEX_FMLE,Female,14.28,9.62,19.97
NCD_CHOL_MEANNONHDL_A,1986,1986,1986,SEX,SEX_MLE,Male,2.6,2.3,3.0
NCD_BMI_MINUS2C,2018,2018,2018,SEX,SEX_FMLE,Female,9.97,3.42,20.02
NCD_PAC,2018,2018,2018,SEX,SEX_MLE,Male,14.58,7.49,24.0
NCDMORT3070,2005,2005,2005,SEX,SEX_FMLE,Female,22.75,13.76,34.2
NCD_BMI_PLUS1C,2014,2014,2014,SEX,SEX_FMLE,Female,8.38,5.44,12.03
NCD_BMI_18A,1999,1999,1999,SEX,SEX_MLE,Male,18.18,12.53,24.34
SDG_SH_DTH_RNCOM,2013,2013,2013,SEX,SEX_BTSX,Both sexes,7083.83,3023.11,13868.81
NCD_CHOL_MEANHDL_C,2003,2003,2003,SEX,SEX_MLE,Male,0.9,0.8,1.1
NCD_BMI_30A,2022,2022,2022,SEX,SEX_FMLE,Female,22.28,17.67,27.05
SDG_SH_DTH_RNCOM,2005,2005,2005,SEX,SEX_BTSX,Both sexes,53376.62,31133.43,84308.44
NCD_BMI_PLUS1C,2021,2021,2021,SEX,SEX_BTSX,Both sexes,13.69,8.64,19.85
NCD_CHOL_MEANHDL_A,1984,1984,1984,SEX,SEX_MLE,Male,1.0,0.7,1.3
NCD_BMI_PLUS1C,2018,2018,2018,SEX,SEX_MLE,Male,12.22,7.13,18.63
NCD_BMI_MINUS2C,2017,2017,2017,SEX,SEX_BTSX,Both sexes,14.29,9.74,19.7
NCD_BMI_MINUS2C,1999,1999,1999,SEX,SEX_MLE,Male,20.37,10.73,31.45
NCD_BMI_PLUS1C,1998,1998,1998,SEX,SEX_BTSX,Both sexes,5.01,2.85,8.1
NCD_BMI_PLUS1C,2003,2003,2003,SEX,SEX_MLE,Male,5.98,2.5,11.19
NCD_BMI_18A,2006,2006,2006,SEX,SEX_BTSX,Both sexes,15.04,11.99,18.36
NCD_BMI_30C,1992,1992,1992,SEX,SEX_BTSX,Both sexes,3.76,2.5,5.38
NCD_CHOL_MEANTOTALCHOL_C,1991,1991,1991,SEX,SEX_FMLE,Female,3.9,3.6,4.3
NCD_BMI_PLUS1C,2011,2011,2011,SEX,SEX_MLE,Male,10.07,5.36,16.48
NCD_CHOL_MEANHDL_C,1996,1996,1996,SEX,SEX_MLE,Male,1.0,0.7,1.1
NCD_BMI_PLUS1C,1990,1990,1990,SEX,SEX_MLE,Male,3.87,0.9,10.1
NCD_BMI_PLUS1C,2011,2011,2011,SEX,SEX_FMLE,Female,7.67,4.41,11.98
SDGSUICIDE,2019,2019,2019,SEX,SEX_FMLE,Female,4.37,0.0,0.0
SDG_SH_DTH_RNCOM,2006,2006,2006,SEX,SEX_FMLE,Female,6334.6,3185.57,11526.89
NCD_BMI_MINUS2C,2017,2017,2017,SEX,SEX_FMLE,Female,11.06,5.71,17.92
NCD_BMI_PLUS1C,2006,2006,2006,SEX,SEX_MLE,Male,7.36,3.4,13.07
SA_0000001400,1996,1996,1996,ALCOHOLTYPE,ALCOHOLTYPE_SA_SPIRITS,Spirits,0.26,0.0,0.0
NCD_DIABETES_PREVALENCE_CRUDE,1994,1994,1994,SEX,SEX_FMLE,Female,9.04,4.37,15.81
NCD_BMI_PLUS1C,2019,2019,2019,SEX,SEX_BTSX,Both sexes,11.15,7.67,15.3
NCD_BMI_MINUS2C,2005,2005,2005,SEX,SEX_FMLE,Female,9.24,3.04,19.34
NCD_CHOL_MEANTOTALCHOL_C,2009,2009,2009,SEX,SEX_FMLE,Female,4.0,3.8,4.3
NCD_BMI_PLUS1C,2009,2009,2009,SEX,SEX_MLE,Male,6.92,3.68,11.32
SDG_SH_DTH_RNCOM,2013,2013,2013,SEX,SEX_BTSX,Both sexes,3368.56,1741.2,5973.23
NCD_BMI_25C,2004,2004,2004,SEX,SEX_FMLE,Female,30.25,25.67,35.23
SA_0000001400,1985,1985,1985,ALCOHOLTYPE,ALCOHOLTYPE_SA_WINE,Wine,0.0,0.0,0.0
NCD_CHOL_MEANHDL_A,2003,2003,2003,SEX,SEX_BTSX,Both sexes,1.0,0.9,1.1
NCD_BMI_PLUS2C,1991,1991,1991,SEX,SEX_BTSX,Both sexes,0.58,0.13,1.6
NCD_BMI_PLUS2C,2010,2010,2010,SEX,SEX_MLE,Male,5.06,0.84,13.69
SA_0000001400,1970,1970,1970,ALCOHOLTYPE,ALCOHOLTYPE_SA_SPIRITS,Spirits,0.06,0.0,0.0
NCD_CHOL_MEANTOTALCHOL_C,1992,1992,1992,SEX,SEX_MLE,Male,3.8,3.5,4.2
NCD_CHOL_MEANTOTALCHOL_A,1983,1983,1983,SEX,SEX_FMLE,Female,4.0,3.5,4.5
NCD_BMI_PLUS2C,2018,2018,2018,SEX,SEX_BTSX,Both sexes,4.83,2.1,8.99
NCD_BMI_18A,1998,1998,1998,SEX,SEX_FMLE,Female,13.89,8.67,19.79
NCD_DIABETES_PREVALENCE_CRUDE,2002,2002,2002,SEX,SEX_BTSX,Both sexes,14.85,10.44,19.89
NCD_CCS_HbA1c,2019,2019,2019,N/A,N/A,N/A,,0.0,0.0
NCD_CHOL_MEANHDL_C,2015,2015,2015,SEX,SEX_MLE,Male,0.9,0.8,1.0
NCD_CHOL_MEANHDL_C,2006,2006,2006,SEX,SEX_MLE,Male,0.9,0.8,1.1
NCD_BMI_MINUS2C,2012,2012,2012,SEX,SEX_FMLE,Female,9.46,3.31,18.94
NCD_DIABETES_PREVALENCE_CRUDE,2001,2001,2001,SEX,SEX_BTSX,Both sexes,14.63,10.14,19.77
NCD_CCS_NCDGuide,2017,2017,2017,N/A,N/A,N/A,,0.0,0.0
NCD_DIABETES_TREATMENT_AGESTD,1990,1990,1990,SEX,SEX_BTSX,Both sexes,25.03,12.37,40.66
NCD_BMI_PLUS1C,2008,2008,2008,SEX,SEX_MLE,Male,8.4,4.12,14.45
NCD_CHOL_MEANHDL_A,2017,2017,2017,SEX,SEX_BTSX,Both sexes,1.0,0.9,1.1
NCD_DIABETES_PREVALENCE_CRUDE,2019,2019,2019,SEX,SEX_BTSX,Both sexes,12.67,8.84,17.24
NCD_PAA,2009,2009,2009,SEX,SEX_BTSX,Both sexes,20.82,13.42,29.33
NCD_CHOL_MEANTOTALCHOL_A,1997,1997,1997,SEX,SEX_BTSX,Both sexes,4.0,3.7,4.3
NCD_CCS_ARB,2021,2021,2021,N/A,N/A,N/A,,0.0,0.0
NCD_CHOL_MEANHDL_A,1983,1983,1983,SEX,SEX_FMLE,Female,1.1,0.8,1.4
NCD_CHOL_MEANTOTALCHOL_C,1985,1985,1985,SEX,SEX_MLE,Male,3.8,3.4,4.3
SA_0000001400,1982,1982,1982,ALCOHOLTYPE,ALCOHOLTYPE_SA_TOTAL,All types,0.19,0.0,0.0
NCD_BMI_MINUS2C,1992,1992,1992,SEX,SEX_MLE,Male,15.79,5.44,29.5
NCD_DIABETES_PREVALENCE_AGESTD,2008,2008,2008,SEX,SEX_BTSX,Both sexes,16.61,12.58,21.0
NCD_CHOL_MEANNONHDL_C,2007,2007,2007,SEX,SEX_BTSX,Both sexes,2.8,2.6,2.9
NCD_DIABETES_PREVALENCE_AGESTD,2017,2017,2017,SEX,SEX_FMLE,Female,15.87,10.72,22.14
NCD_CCS_DIET_SVY,2021,2021,2021,N/A,N/A,N/A,,0.0,0.0
NCD_BMI_30A,2000,2000,2000,SEX,SEX_MLE,Male,3.12,1.94,4.67
SA_0000001400,1962,1962,1962,ALCOHOLTYPE,ALCOHOLTYPE_SA_TOTAL,All types,1.68,0.0,0.0
NCD_CHOL_MEANNONHDL_C,1996,1996,1996,SEX,SEX_BTSX,Both sexes,2.7,2.5,2.9
NCD_BMI_MINUS2C,1994,1994,1994,SEX,SEX_MLE,Male,25.46,14.58,36.66
SA_0000001400,2009,2009,2009,ALCOHOLTYPE,ALCOHOLTYPE_SA_SPIRITS,Spirits,0.0,0.0,0.0
NCD_BMI_MINUS2C,2002,2002,2002,SEX,SEX_BTSX,Both sexes,17.34,11.54,23.53
NCD_BMI_18C,1999,1999,1999,SEX,SEX_MLE,Male,20.25,14.04,26.88
SDG_SH_DTH_RNCOM,2011,2011,2011,SEX,SEX_FMLE,Female,1773.4,917.02,3138.18
NCD_DIABETES_PREVALENCE_CRUDE,1991,1991,1991,SEX,SEX_MLE,Male,6.93,2.95,13.07
NCD_CCS_cervicalcancermethod,2019,2019,2019,N/A,N/A,N/A,,0.0,0.0
NCD_BMI_30A,2011,2011,2011,SEX,SEX_BTSX,Both sexes,11.08,9.51,12.73
NCD_BMI_MINUS2C,2021,2021,2021,SEX,SEX_FMLE,Female,10.29,3.28,21.38
NCD_BMI_PLUS1C,2008,2008,2008,SEX,SEX_FMLE,Female,6.71,2.61,13.41
NCD_CHOL_MEANTOTALCHOL_A,1997,1997,1997,SEX,SEX_MLE,Male,3.9,3.6,4.3
NCD_BMI_PLUS2C,2014,2014,2014,SEX,SEX_FMLE,Female,2.46,1.0,4.9
SDG_SH_DTH_RNCOM,2008,2008,2008,SEX,SEX_FMLE,Female,6810.15,3462.63,12275.76
NCD_BMI_25C,2004,2004,2004,SEX,SEX_MLE,Male,18.5,14.91,22.48
NCD_BMI_PLUS1C,2020,2020,2020,SEX,SEX_MLE,Male,16.98,9.22,26.82
NCD_CHOL_MEANHDL_C,2010,2010,2010,SEX,SEX_MLE,Male,0.9,0.8,1.0
NCD_BMI_MINUS2C,2001,2001,2001,SEX,SEX_MLE,Male,23.48,13.47,34.3
NCD_BMI_25C,2019,2019,2019,SEX,SEX_FMLE,Female,39.96,35.71,44.01
NCD_CCS_PA_GUIDELINES_UNDER5,2021,2021,2021,N/A,N/A,N/A,,0.0,0.0
NCD_CHOL_MEANHDL_C,2018,2018,2018,SEX,SEX_MLE,Male,0.9,0.7,1.0
NCD_BMI_PLUS1C,1999,1999,1999,SEX,SEX_MLE,Male,4.53,1.69,9.07
NCD_BMI_30A,2021,2021,2021,SEX,SEX_BTSX,Both sexes,16.31,13.76,19.03
SA_0000001400,1986,1986,1986,ALCOHOLTYPE,ALCOHOLTYPE_SA_SPIRITS,Spirits,0.25,0.0,0.0
NCD_UNDER70,2002,2002,2002,SEX,SEX_MLE,Male,61.61,42.51,75.55
NCD_DIABETES_TREATMENT_AGESTD,2021,2021,2021,SEX,SEX_FMLE,Female,35.25,20.38,52.25
NCD_DIABETES_TREATMENT_AGESTD,2007,2007,2007,SEX,SEX_MLE,Male,33.25,18.8,49.57
NCD_CHOL_MEANHDL_C,2011,2011,2011,SEX,SEX_MLE,Male,0.9,0.8,1.0
NCD_DIABETES_PREVALENCE_CRUDE,2006,2006,2006,SEX,SEX_MLE,Male,10.77,6.56,16.06
NCD_BMI_PLUS1C,2020,2020,2020,SEX,SEX_BTSX,Both sexes,11.71,7.91,16.34
NCD_CHOL_MEANNONHDL_A,2012,2012,2012,SEX,SEX_MLE,Male,2.9,2.7,3.1
NCD_CHOL_MEANTOTALCHOL_A,1990,1990,1990,SEX,SEX_FMLE,Female,4.0,3.6,4.4
NCD_PAA,2006,2006,2006,SEX,SEX_MLE,Male,18.44,8.67,31.39
NCD_DIABETES_PREVALENCE_AGESTD,1995,1995,1995,SEX,SEX_FMLE,Female,15.17,8.13,24.61
NCD_CHOL_MEANNONHDL_C,1991,1991,1991,SEX,SEX_MLE,Male,2.6,2.3,2.9
NCD_CCS_Statins,2015,2015,2015,N/A,N/A,N/A,,0.0,0.0
NCD_BMI_18C,1991,1991,1991,SEX,SEX_FMLE,Female,14.85,7.98,23.18
NCD_BMI_PLUS2C,2015,2015,2015,SEX,SEX_MLE,Male,3.73,1.41,7.39
SA_0000001400,2014,2014,2014,ALCOHOLTYPE,ALCOHOLTYPE_SA_WINE,Wine,0.0,0.0,0.0
NCD_DIABETES_PREVALENCE_CRUDE,1999,1999,1999,SEX,SEX_FMLE,Female,14.6,8.47,22.55
NCD_CHOL_MEANTOTALCHOL_C,2003,2003,2003,SEX,SEX_BTSX,Both sexes,3.9,3.7,4.1
NCD_PAC_ADO,2002,2002,2002,SEX,SEX_FMLE,Female,90.67,88.7,92.32
NCD_PAA,2018,2018,2018,SEX,SEX_FMLE,Female,21.49,11.69,34.11
SA_0000001400,1982,1982,1982,ALCOHOLTYPE,ALCOHOLTYPE_SA_WINE,Wine,0.0,0.0,0.0
SDG_SH_DTH_RNCOM,2007,2007,2007,SEX,SEX_FMLE,Female,6562.24,3313.92,11867.24
SA_0000001688,2007,2007,2007,SEX,SEX_FMLE,Female,0.0,0.0,0.0
NCD_BMI_PLUS2C,1991,1991,1991,SEX,SEX_FMLE,Female,0.92,0.07,3.72
NCD_CHOL_MEANHDL_C,2003,2003,2003,SEX,SEX_BTSX,Both sexes,1.0,0.9,1.1
SA_0000001400,2015,2015,2015,ALCOHOLTYPE,ALCOHOLTYPE_SA_WINE,Wine,0.0,0.0,0.0
NCD_CHOL_MEANNONHDL_C,2003,2003,2003,SEX,SEX_FMLE,Female,2.7,2.5,3.0
NCD_DIABETES_TREATMENT_AGESTD,2014,2014,2014,SEX,SEX_MLE,Male,36.89,24.7,49.57
NCD_DIABETES_PREVALENCE_AGESTD,2001,2001,2001,SEX,SEX_BTSX,Both sexes,16.44,11.56,22.02
NCD_DTH_TOT,2002,2002,2002,SEX,SEX_BTSX,Both sexes,86980.22,43910.63,159379.5
NCD_BMI_MINUS2C,2007,2007,2007,SEX,SEX_BTSX,Both sexes,10.76,5.3,18.19
NCD_DIABETES_PREVALENCE_CRUDE,2008,2008,2008,SEX,SEX_BTSX,Both sexes,14.95,11.25,18.99
NCD_CCS_CRDPlan,2021,2021,2021,N/A,N/A,N/A,,0.0,0.0
NCD_CCS_Metformin,2019,2019,2019,N/A,N/A,N/A,,0.0,0.0
NCD_DIABETES_PREVALENCE_AGESTD,2010,2010,2010,SEX,SEX_BTSX,Both sexes,12.87,9.85,16.16
NCDMORT3070,2005,2005,2005,SEX,SEX_MLE,Male,26.57,15.95,39.22
NCD_CCS_photocoag,2015,2015,2015,N/A,N/A,N/A,,0.0,0.0
NCD_CCS_betablockers,2021,2021,2021,N/A,N/A,N/A,,0.0,0.0
NCD_CCS_NCDUnit_Operational,2019,2019,2019,N/A,N/A,N/A,,0.0,0.0
NCD_CHOL_MEANNONHDL_C,2006,2006,2006,SEX,SEX_FMLE,Female,2.8,2.6,3.0
NCD_PAA,2021,2021,2021,SEX,SEX_FMLE,Female,21.02,9.97,35.98
SA_0000001400,1969,1969,1969,ALCOHOLTYPE,ALCOHOLTYPE_SA_SPIRITS,Spirits,0.08,0.0,0.0
NCD_BMI_30C,1999,1999,1999,SEX,SEX_MLE,Male,2.48,1.48,3.79
NCD_BMI_25C,2003,2003,2003,SEX,SEX_FMLE,Female,29.52,24.82,34.66
NCD_DIABETES_TREATMENT_AGESTD,1993,1993,1993,SEX,SEX_FMLE,Female,23.06,9.07,41.83
NCD_BMI_PLUS2C,1994,1994,1994,SEX,SEX_FMLE,Female,0.83,0.16,2.34
SDG_SH_DTH_RNCOM,2001,2001,2001,SEX,SEX_MLE,Male,3651.45,1367.94,7050.13
NCD_CHOL_MEANHDL_C,1988,1988,1988,SEX,SEX_FMLE,Female,1.0,0.8,1.3
NCD_BMI_MINUS2C,1993,1993,1993,SEX,SEX_FMLE,Female,10.6,4.58,18.94
NCD_CHOL_MEANNONHDL_C,2005,2005,2005,SEX,SEX_MLE,Male,2.7,2.5,3.0
NCD_PAA,2009,2009,2009,SEX,SEX_FMLE,Female,23.68,12.12,38.03
SDG_SH_DTH_RNCOM,2001,2001,2001,SEX,SEX_MLE,Male,25992.8,15309.48,41010.76
NCD_BMI_30A,1999,1999,1999,SEX,SEX_MLE,Male,2.94,1.78,4.47
NCD_PAA,2019,2019,2019,SEX,SEX_BTSX,Both sexes,19.22,12.39,27.82
NCD_CHOL_MEANTOTALCHOL_C,1992,1992,1992,SEX,SEX_BTSX,Both sexes,3.9,3.6,4.1
NCD_DIABETES_TREATMENT_AGESTD,2001,2001,2001,SEX,SEX_MLE,Male,30.82,14.13,50.82
NCD_CHOL_MEANNONHDL_C,1983,1983,1983,SEX,SEX_BTSX,Both sexes,2.5,2.3,2.8
NCD_DIABETES_PREVALENCE_AGESTD,2003,2003,2003,SEX,SEX_BTSX,Both sexes,16.84,12.18,22.07
SDGSUICIDE,2018,2018,2018,SEX,SEX_FMLE,Female,2.8,1.3,5.12
NCDMORT3070,2011,2011,2011,SEX,SEX_MLE,Male,26.49,15.93,39.06
SA_0000001400,1982,1982,1982,ALCOHOLTYPE,ALCOHOLTYPE_SA_OTHER_ALCOHOL,Other alcoholic beverages,0.0,0.0,0.0
NCD_BMI_30C,2006,2006,2006,SEX,SEX_FMLE,Female,11.63,9.02,14.53
NCD_CHOL_MEANHDL_C,2010,2010,2010,SEX,SEX_BTSX,Both sexes,1.0,0.9,1.1
NCD_BMI_30A,1997,1997,1997,SEX,SEX_MLE,Male,2.61,1.53,4.11
NCD_PAC,2010,2010,2010,SEX,SEX_BTSX,Both sexes,18.16,11.54,25.82
NCD_CCS_NCDUnit_Operational,2015,2015,2015,N/A,N/A,N/A,,0.0,0.0
NCD_BMI_PLUS1C,2016,2016,2016,SEX,SEX_BTSX,Both sexes,9.72,6.98,12.95
SA_0000001747,2015,2015,2015,N/A,N/A,N/A,0.12,0.0,0.3
NCD_BMI_MINUS2C,2007,2007,2007,SEX,SEX_BTSX,Both sexes,16.74,11.47,22.39
SA_0000001747,2000,2000,2000,N/A,N/A,N/A,0.0,0.0,0.0
SDGSUICIDE,2019,2019,2019,SEX,SEX_BTSX,Both sexes,5.72,0.0,0.0
NCD_CHOL_MEANNONHDL_C,1982,1982,1982,SEX,SEX_MLE,Male,2.5,2.2,2.9
NCD_DIABETES_PREVALENCE_CRUDE,2002,2002,2002,SEX,SEX_MLE,Male,10.55,5.91,16.61
SA_0000001821,2005,2005,2005,N/A,N/A,N/A,0.0,0.0,0.0
NCD_DIABETES_TREATMENT_AGESTD,1997,1997,1997,SEX,SEX_FMLE,Female,24.14,10.62,42.05
NCD_CHOL_MEANNONHDL_A,2018,2018,2018,SEX,SEX_FMLE,Female,3.1,2.9,3.4
SA_0000001400,1971,1971,1971,ALCOHOLTYPE,ALCOHOLTYPE_SA_SPIRITS,Spirits,0.06,0.0,0.0
NCD_PAC,2022,2022,2022,SEX,SEX_MLE,Male,14.93,6.55,26.96
NCD_BMI_PLUS1C,2000,2000,2000,SEX,SEX_BTSX,Both sexes,6.29,3.03,11.13
NCD_BMI_PLUS1C,2009,2009,2009,SEX,SEX_MLE,Male,8.94,4.53,15.11
NCD_DIABETES_PREVALENCE_AGESTD,2007,2007,2007,SEX,SEX_BTSX,Both sexes,16.78,12.59,21.37
NCD_CCS_cervicalcancermethod,2017,2017,2017,N/A,N/A,N/A,,0.0,0.0
NCD_CCS_DIET_AWARE,2021,2021,2021,N/A,N/A,N/A,,0.0,0.0
NCD_BMI_25C,2005,2005,2005,SEX,SEX_BTSX,Both sexes,25.01,22.1,28.1
NCD_BMI_PLUS2C,2021,2021,2021,SEX,SEX_FMLE,Female,3.45,1.03,7.51
NCD_BMI_MINUS2C,2009,2009,2009,SEX,SEX_FMLE,Female,11.12,6.21,17.26
NCD_BMI_PLUS1C,1990,1990,1990,SEX,SEX_FMLE,Female,4.54,1.87,8.88
NCD_BMI_MINUS2C,2019,2019,2019,SEX,SEX_FMLE,Female,11.3,5.6,18.67
